0,0001
0,000621052105263158
0,00114210421052632
0,00166315631578947
0,00218420842105263
0,00270526052631579
0,00322631263157895
0,00374736473684211
0,00426841684210526
0,00478946894736842
0,00531052105263158
0,00583157315789474
0,0063526252631579
0,00687367736842105
0,00739472947368421
0,00791578157894737
0,00843683368421053
0,00895788578947368
0,00947893789473684
0,00999999
